"","ns","Value","Name","n_clus","clustering","level"
"314","3_26",0.785267897413898,"tSNE_KMEANS_35-65",31,"tSNE_KMEANS_35",65
"315","3_26",0.910245577475872,"tSNE_KMEANS_40-65",31,"tSNE_KMEANS_40",65
"316","3_26",0.9328373623709,"sc3_35-70",33,"sc3_35",70
"317","3_26",0.794877208622735,"tSNE_KMEANS_35-70",30,"tSNE_KMEANS_35",70
"318","3_26",0.917957947311484,"tSNE_KMEANS_40-70",30,"tSNE_KMEANS_40",70
"319","3_26",0.9328373623709,"sc3_35-75",33,"sc3_35",75
"320","3_26",0.798285852529341,"tSNE_KMEANS_35-75",29,"tSNE_KMEANS_35",75
"321","3_26",0.917957947311484,"tSNE_KMEANS_40-75",30,"tSNE_KMEANS_40",75
"322","3_26",0.9328373623709,"sc3_35-80",33,"sc3_35",80
"323","3_26",0.811144743607267,"tSNE_KMEANS_35-80",27,"tSNE_KMEANS_35",80
"324","3_26",0.917957947311484,"tSNE_KMEANS_40-80",30,"tSNE_KMEANS_40",80
"325","3_26",0.9328373623709,"sc3_35-85",33,"sc3_35",85
"326","3_26",0.811144743607267,"tSNE_KMEANS_35-85",27,"tSNE_KMEANS_35",85
"327","3_26",0.92723772025791,"tSNE_KMEANS_40-85",29,"tSNE_KMEANS_40",85
"328","3_26",0.9328373623709,"sc3_35-90",33,"sc3_35",90
"329","3_26",0.819114082295371,"tSNE_KMEANS_35-90",26,"tSNE_KMEANS_35",90
"330","3_26",0.92723772025791,"tSNE_KMEANS_40-90",29,"tSNE_KMEANS_40",90
"331","3_26",0.9328373623709,"sc3_35-95",33,"sc3_35",95
"332","3_26",0.82843520304674,"tSNE_KMEANS_35-95",24,"tSNE_KMEANS_35",95
"333","3_26",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"334","3_26",0.933967920751119,"sc3_35-100",29,"sc3_35",100
"335","3_26",0.82843520304674,"tSNE_KMEANS_35-100",24,"tSNE_KMEANS_35",100
"336","3_26",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"337","3_83",0.854850538127996,"UMAP_KMEANS_45-00",45,"UMAP_KMEANS_45",0
"338","3_83",0.844032371265819,"tSNE_KMEANS_40-00",40,"tSNE_KMEANS_40",0
"339","3_83",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"340","3_83",0.854850538127996,"UMAP_KMEANS_45-05",45,"UMAP_KMEANS_45",5
"341","3_83",0.844032371265819,"tSNE_KMEANS_40-05",40,"tSNE_KMEANS_40",5
"342","3_83",0.822201891414198,"tSNE_KMEANS_45-05",43,"tSNE_KMEANS_45",5
"343","3_83",0.854850538127996,"UMAP_KMEANS_45-10",45,"UMAP_KMEANS_45",10
"344","3_83",0.86654308946937,"tSNE_KMEANS_40-10",38,"tSNE_KMEANS_40",10
"345","3_83",0.822201891414198,"tSNE_KMEANS_45-10",43,"tSNE_KMEANS_45",10
"346","3_83",0.876329039766322,"UMAP_KMEANS_45-15",43,"UMAP_KMEANS_45",15
"347","3_83",0.86654308946937,"tSNE_KMEANS_40-15",38,"tSNE_KMEANS_40",15
"348","3_83",0.822201891414198,"tSNE_KMEANS_45-15",43,"tSNE_KMEANS_45",15
"349","3_83",0.894758922230499,"UMAP_KMEANS_45-20",41,"UMAP_KMEANS_45",20
"350","3_83",0.86654308946937,"tSNE_KMEANS_40-20",38,"tSNE_KMEANS_40",20
"351","3_83",0.822201891414198,"tSNE_KMEANS_45-20",43,"tSNE_KMEANS_45",20
"352","3_83",0.903610325973945,"UMAP_KMEANS_45-25",40,"UMAP_KMEANS_45",25
"353","3_83",0.86654308946937,"tSNE_KMEANS_40-25",38,"tSNE_KMEANS_40",25
"354","3_83",0.83117558069956,"tSNE_KMEANS_45-25",42,"tSNE_KMEANS_45",25
"355","3_83",0.903610325973945,"UMAP_KMEANS_45-30",40,"UMAP_KMEANS_45",30
"356","3_83",0.874689704403271,"tSNE_KMEANS_40-30",37,"tSNE_KMEANS_40",30
"357","3_83",0.83117558069956,"tSNE_KMEANS_45-30",42,"tSNE_KMEANS_45",30
"358","3_83",0.903610325973945,"UMAP_KMEANS_45-35",40,"UMAP_KMEANS_45",35
"359","3_83",0.874689704403271,"tSNE_KMEANS_40-35",37,"tSNE_KMEANS_40",35
"360","3_83",0.847342864676509,"tSNE_KMEANS_45-35",40,"tSNE_KMEANS_45",35
"361","3_83",0.927483245438236,"UMAP_KMEANS_45-40",37,"UMAP_KMEANS_45",40
"362","3_83",0.874689704403271,"tSNE_KMEANS_40-40",37,"tSNE_KMEANS_40",40
"363","3_83",0.847342864676509,"tSNE_KMEANS_45-40",40,"tSNE_KMEANS_45",40
"364","3_83",0.942483952385058,"UMAP_KMEANS_45-45",35,"UMAP_KMEANS_45",45
"365","3_83",0.874689704403271,"tSNE_KMEANS_40-45",37,"tSNE_KMEANS_40",45
"366","3_83",0.847342864676509,"tSNE_KMEANS_45-45",40,"tSNE_KMEANS_45",45
"367","3_83",0.951907385627405,"UMAP_KMEANS_45-50",34,"UMAP_KMEANS_45",50
"368","3_83",0.874689704403271,"tSNE_KMEANS_40-50",37,"tSNE_KMEANS_40",50
"369","3_83",0.847342864676509,"tSNE_KMEANS_45-50",40,"tSNE_KMEANS_45",50
"370","3_83",0.951907385627405,"UMAP_KMEANS_45-55",34,"UMAP_KMEANS_45",55
"371","3_83",0.894103743315815,"tSNE_KMEANS_40-55",34,"tSNE_KMEANS_40",55
"372","3_83",0.847342864676509,"tSNE_KMEANS_45-55",40,"tSNE_KMEANS_45",55
"373","3_83",0.951907385627405,"UMAP_KMEANS_45-60",34,"UMAP_KMEANS_45",60
"374","3_83",0.894103743315815,"tSNE_KMEANS_40-60",34,"tSNE_KMEANS_40",60
"375","3_83",0.862001683628507,"tSNE_KMEANS_45-60",38,"tSNE_KMEANS_45",60
"376","3_83",0.951907385627405,"UMAP_KMEANS_45-65",34,"UMAP_KMEANS_45",65
"377","3_83",0.894103743315815,"tSNE_KMEANS_40-65",34,"tSNE_KMEANS_40",65
"378","3_83",0.874151545117629,"tSNE_KMEANS_45-65",36,"tSNE_KMEANS_45",65
"379","3_83",0.956385856959217,"UMAP_KMEANS_45-70",33,"UMAP_KMEANS_45",70
"380","3_83",0.897502584802136,"tSNE_KMEANS_40-70",33,"tSNE_KMEANS_40",70
"381","3_83",0.877779586972905,"tSNE_KMEANS_45-70",35,"tSNE_KMEANS_45",70
"382","3_83",0.956385856959217,"UMAP_KMEANS_45-75",33,"UMAP_KMEANS_45",75
"383","3_83",0.905384590141655,"tSNE_KMEANS_40-75",32,"tSNE_KMEANS_40",75
"384","3_83",0.887225116288724,"tSNE_KMEANS_45-75",34,"tSNE_KMEANS_45",75
"385","3_83",0.958089962583344,"UMAP_KMEANS_45-80",32,"UMAP_KMEANS_45",80
"386","3_83",0.913838551823962,"tSNE_KMEANS_40-80",31,"tSNE_KMEANS_40",80
"387","3_83",0.89492763340198,"tSNE_KMEANS_45-80",33,"tSNE_KMEANS_45",80
"388","3_83",0.966433400181915,"UMAP_KMEANS_45-85",30,"UMAP_KMEANS_45",85
"389","3_83",0.913838551823962,"tSNE_KMEANS_40-85",31,"tSNE_KMEANS_40",85
"390","3_83",0.896565154076985,"tSNE_KMEANS_45-85",32,"tSNE_KMEANS_45",85
"391","3_83",0.966433400181915,"UMAP_KMEANS_45-90",30,"UMAP_KMEANS_45",90
"392","3_83",0.919377217274166,"tSNE_KMEANS_40-90",30,"tSNE_KMEANS_40",90
"393","3_83",0.905891857841901,"tSNE_KMEANS_45-90",30,"tSNE_KMEANS_45",90
"394","3_83",0.966433400181915,"UMAP_KMEANS_45-95",30,"UMAP_KMEANS_45",95
"395","3_83",0.927067980560309,"tSNE_KMEANS_40-95",29,"tSNE_KMEANS_40",95
"396","3_83",0.919385436764821,"tSNE_KMEANS_45-95",28,"tSNE_KMEANS_45",95
"397","3_83",0.96918640651212,"UMAP_KMEANS_45-100",29,"UMAP_KMEANS_45",100
"398","3_83",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"399","3_83",0.919385436764821,"tSNE_KMEANS_45-100",28,"tSNE_KMEANS_45",100
"400","3_66",0.770537236197811,"UMAP_KMEANS_35-00",35,"UMAP_KMEANS_35",0
"401","3_66",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"402","3_66",0.753605733475748,"tSNE_KMEANS_35-00",35,"tSNE_KMEANS_35",0
"403","3_66",0.748141690333168,"UMAP_KMEANS_35-05",34,"UMAP_KMEANS_35",5
"404","3_66",0.672373434893105,"UMAP_KMEANS_40-05",40,"UMAP_KMEANS_40",5
"405","3_66",0.753605733475748,"tSNE_KMEANS_35-05",35,"tSNE_KMEANS_35",5
"406","3_66",0.759069532708425,"UMAP_KMEANS_35-10",33,"UMAP_KMEANS_35",10
"407","3_66",0.684113640612953,"UMAP_KMEANS_40-10",39,"UMAP_KMEANS_40",10
"408","3_66",0.753605733475748,"tSNE_KMEANS_35-10",35,"tSNE_KMEANS_35",10
"409","3_66",0.759069532708425,"UMAP_KMEANS_35-15",33,"UMAP_KMEANS_35",15
"410","3_66",0.695083988763058,"UMAP_KMEANS_40-15",38,"UMAP_KMEANS_40",15
"411","3_66",0.753605733475748,"tSNE_KMEANS_35-15",35,"tSNE_KMEANS_35",15
"412","3_66",0.76946481463609,"UMAP_KMEANS_35-20",32,"UMAP_KMEANS_35",20
"413","3_66",0.705061419450017,"UMAP_KMEANS_40-20",37,"UMAP_KMEANS_40",20
"414","3_66",0.753605733475748,"tSNE_KMEANS_35-20",35,"tSNE_KMEANS_35",20
"415","3_66",0.76946481463609,"UMAP_KMEANS_35-25",32,"UMAP_KMEANS_35",25
"416","3_66",0.705061419450017,"UMAP_KMEANS_40-25",37,"UMAP_KMEANS_40",25
"417","3_66",0.763006913670675,"tSNE_KMEANS_35-25",34,"tSNE_KMEANS_35",25
"418","3_66",0.778042770571919,"UMAP_KMEANS_35-30",31,"UMAP_KMEANS_35",30
"419","3_66",0.713616655659429,"UMAP_KMEANS_40-30",36,"UMAP_KMEANS_40",30
"420","3_66",0.763006913670675,"tSNE_KMEANS_35-30",34,"tSNE_KMEANS_35",30
"421","3_66",0.778042770571919,"UMAP_KMEANS_35-35",31,"UMAP_KMEANS_35",35
"422","3_66",0.721770752971192,"UMAP_KMEANS_40-35",35,"UMAP_KMEANS_40",35
"423","3_66",0.772950469307849,"tSNE_KMEANS_35-35",33,"tSNE_KMEANS_35",35
"424","3_66",0.778042770571919,"UMAP_KMEANS_35-40",31,"UMAP_KMEANS_35",40
"425","3_66",0.729330671168695,"UMAP_KMEANS_40-40",34,"UMAP_KMEANS_40",40
"426","3_66",0.78366998082043,"tSNE_KMEANS_35-40",32,"tSNE_KMEANS_35",40
"427","3_66",0.778042770571919,"UMAP_KMEANS_35-45",31,"UMAP_KMEANS_35",45
"428","3_66",0.729330671168695,"UMAP_KMEANS_40-45",34,"UMAP_KMEANS_40",45
"429","3_66",0.790525076635369,"tSNE_KMEANS_35-45",31,"tSNE_KMEANS_35",45
"430","3_66",0.791699227699787,"UMAP_KMEANS_35-50",29,"UMAP_KMEANS_35",50
"431","3_66",0.729330671168695,"UMAP_KMEANS_40-50",34,"UMAP_KMEANS_40",50
"432","3_66",0.790525076635369,"tSNE_KMEANS_35-50",31,"tSNE_KMEANS_35",50
"433","3_66",0.798641092466755,"UMAP_KMEANS_35-55",28,"UMAP_KMEANS_35",55
"434","3_66",0.734649093724178,"UMAP_KMEANS_40-55",33,"UMAP_KMEANS_40",55
"435","3_66",0.790525076635369,"tSNE_KMEANS_35-55",31,"tSNE_KMEANS_35",55
"436","3_66",0.798641092466755,"UMAP_KMEANS_35-60",28,"UMAP_KMEANS_35",60
"437","3_66",0.740330078279972,"UMAP_KMEANS_40-60",32,"UMAP_KMEANS_40",60
"438","3_66",0.795079663283255,"tSNE_KMEANS_35-60",30,"tSNE_KMEANS_35",60
"439","3_66",0.808101213416237,"UMAP_KMEANS_35-65",27,"UMAP_KMEANS_35",65
"440","3_66",0.740330078279972,"UMAP_KMEANS_40-65",32,"UMAP_KMEANS_40",65
"441","3_66",0.800274999473204,"tSNE_KMEANS_35-65",29,"tSNE_KMEANS_35",65
"442","3_66",0.808101213416237,"UMAP_KMEANS_35-70",27,"UMAP_KMEANS_35",70
"443","3_66",0.740330078279972,"UMAP_KMEANS_40-70",32,"UMAP_KMEANS_40",70
"444","3_66",0.812613791623795,"tSNE_KMEANS_35-70",27,"tSNE_KMEANS_35",70
"445","3_66",0.808101213416237,"UMAP_KMEANS_35-75",27,"UMAP_KMEANS_35",75
"446","3_66",0.740330078279972,"UMAP_KMEANS_40-75",32,"UMAP_KMEANS_40",75
"447","3_66",0.82843520304674,"tSNE_KMEANS_35-75",24,"tSNE_KMEANS_35",75
"448","3_66",0.808101213416237,"UMAP_KMEANS_35-80",27,"UMAP_KMEANS_35",80
"449","3_66",0.748004220509292,"UMAP_KMEANS_40-80",30,"UMAP_KMEANS_40",80
"450","3_66",0.82843520304674,"tSNE_KMEANS_35-80",24,"tSNE_KMEANS_35",80
"451","3_66",0.816979515675903,"UMAP_KMEANS_35-85",26,"UMAP_KMEANS_35",85
"452","3_66",0.755491570654449,"UMAP_KMEANS_40-85",29,"UMAP_KMEANS_40",85
"453","3_66",0.82843520304674,"tSNE_KMEANS_35-85",24,"tSNE_KMEANS_35",85
"454","3_66",0.827143472565944,"UMAP_KMEANS_35-90",25,"UMAP_KMEANS_35",90
"455","3_66",0.76015810060862,"UMAP_KMEANS_40-90",27,"UMAP_KMEANS_40",90
"456","3_66",0.82843520304674,"tSNE_KMEANS_35-90",24,"tSNE_KMEANS_35",90
"457","3_66",0.837634703276953,"UMAP_KMEANS_35-95",24,"UMAP_KMEANS_35",95
"458","3_66",0.770875030728405,"UMAP_KMEANS_40-95",25,"UMAP_KMEANS_40",95
"459","3_66",0.82843520304674,"tSNE_KMEANS_35-95",24,"tSNE_KMEANS_35",95
"460","3_66",0.837634703276953,"UMAP_KMEANS_35-100",24,"UMAP_KMEANS_35",100
"461","3_66",0.781112807535798,"UMAP_KMEANS_40-100",24,"UMAP_KMEANS_40",100
"462","3_66",0.82843520304674,"tSNE_KMEANS_35-100",24,"tSNE_KMEANS_35",100
"463","3_28",0.998061322591547,"sc3_35-00",35,"sc3_35",0
"464","3_28",0.844032371265819,"tSNE_KMEANS_40-00",40,"tSNE_KMEANS_40",0
"465","3_28",0.79735255761002,"tSNE_KMEANS_45-00",45,"tSNE_KMEANS_45",0
"466","3_28",0.998061322591547,"sc3_35-05",35,"sc3_35",5
"467","3_28",0.856248218720541,"tSNE_KMEANS_40-05",39,"tSNE_KMEANS_40",5
"468","3_28",0.810275807351065,"tSNE_KMEANS_45-05",44,"tSNE_KMEANS_45",5
"469","3_28",0.998061322591547,"sc3_35-10",35,"sc3_35",10
"470","3_28",0.856248218720541,"tSNE_KMEANS_40-10",39,"tSNE_KMEANS_40",10
"471","3_28",0.822201891414198,"tSNE_KMEANS_45-10",43,"tSNE_KMEANS_45",10
"472","3_28",0.998061322591547,"sc3_35-15",35,"sc3_35",15
"473","3_28",0.86654308946937,"tSNE_KMEANS_40-15",38,"tSNE_KMEANS_40",15
"474","3_28",0.822201891414198,"tSNE_KMEANS_45-15",43,"tSNE_KMEANS_45",15
"475","3_28",0.998061322591547,"sc3_35-20",35,"sc3_35",20
"476","3_28",0.86654308946937,"tSNE_KMEANS_40-20",38,"tSNE_KMEANS_40",20
"477","3_28",0.83117558069956,"tSNE_KMEANS_45-20",42,"tSNE_KMEANS_45",20
"478","3_28",0.998061322591547,"sc3_35-25",35,"sc3_35",25
"479","3_28",0.874689704403271,"tSNE_KMEANS_40-25",37,"tSNE_KMEANS_40",25
"480","3_28",0.83117558069956,"tSNE_KMEANS_45-25",42,"tSNE_KMEANS_45",25
"481","3_28",0.998061322591547,"sc3_35-30",35,"sc3_35",30
"482","3_28",0.874689704403271,"tSNE_KMEANS_40-30",37,"tSNE_KMEANS_40",30
"483","3_28",0.839591962081613,"tSNE_KMEANS_45-30",41,"tSNE_KMEANS_45",30
"484","3_28",0.998061322591547,"sc3_35-35",35,"sc3_35",35
"485","3_28",0.879990732740062,"tSNE_KMEANS_40-35",36,"tSNE_KMEANS_40",35
"486","3_28",0.847342864676509,"tSNE_KMEANS_45-35",40,"tSNE_KMEANS_45",35
"487","3_28",0.998061322591547,"sc3_35-40",35,"sc3_35",40
"488","3_28",0.888948125830484,"tSNE_KMEANS_40-40",35,"tSNE_KMEANS_40",40
"489","3_28",0.847342864676509,"tSNE_KMEANS_45-40",40,"tSNE_KMEANS_45",40
"490","3_28",0.998061322591547,"sc3_35-45",35,"sc3_35",45
"491","3_28",0.894103743315815,"tSNE_KMEANS_40-45",34,"tSNE_KMEANS_40",45
"492","3_28",0.852722024000068,"tSNE_KMEANS_45-45",39,"tSNE_KMEANS_45",45
"493","3_28",0.998061322591547,"sc3_35-50",35,"sc3_35",50
"494","3_28",0.894103743315815,"tSNE_KMEANS_40-50",34,"tSNE_KMEANS_40",50
"495","3_28",0.862001683628507,"tSNE_KMEANS_45-50",38,"tSNE_KMEANS_45",50
"496","3_28",0.998061322591547,"sc3_35-55",35,"sc3_35",55
"497","3_28",0.894103743315815,"tSNE_KMEANS_40-55",34,"tSNE_KMEANS_40",55
"498","3_28",0.866419448613531,"tSNE_KMEANS_45-55",37,"tSNE_KMEANS_45",55
"499","3_28",0.998061322591547,"sc3_35-60",35,"sc3_35",60
"500","3_28",0.897502584802136,"tSNE_KMEANS_40-60",33,"tSNE_KMEANS_40",60
"501","3_28",0.874151545117629,"tSNE_KMEANS_45-60",36,"tSNE_KMEANS_45",60
"502","3_28",0.998061322591547,"sc3_35-65",35,"sc3_35",65
"503","3_28",0.897502584802136,"tSNE_KMEANS_40-65",33,"tSNE_KMEANS_40",65
"504","3_28",0.887225116288724,"tSNE_KMEANS_45-65",34,"tSNE_KMEANS_45",65
"505","3_28",0.998061322591547,"sc3_35-70",35,"sc3_35",70
"506","3_28",0.905384590141655,"tSNE_KMEANS_40-70",32,"tSNE_KMEANS_40",70
"507","3_28",0.887225116288724,"tSNE_KMEANS_45-70",34,"tSNE_KMEANS_45",70
"508","3_28",0.998061322591547,"sc3_35-75",35,"sc3_35",75
"509","3_28",0.913838551823962,"tSNE_KMEANS_40-75",31,"tSNE_KMEANS_40",75
"510","3_28",0.89492763340198,"tSNE_KMEANS_45-75",33,"tSNE_KMEANS_45",75
"511","3_28",0.998061322591547,"sc3_35-80",35,"sc3_35",80
"512","3_28",0.921531565945747,"tSNE_KMEANS_40-80",30,"tSNE_KMEANS_40",80
"513","3_28",0.90327522374732,"tSNE_KMEANS_45-80",32,"tSNE_KMEANS_45",80
"514","3_28",0.998061322591547,"sc3_35-85",35,"sc3_35",85
"515","3_28",0.921531565945747,"tSNE_KMEANS_40-85",30,"tSNE_KMEANS_40",85
"516","3_28",0.909053481836809,"tSNE_KMEANS_45-85",30,"tSNE_KMEANS_45",85
"517","3_28",0.998061322591547,"sc3_35-90",35,"sc3_35",90
"518","3_28",0.926997029644574,"tSNE_KMEANS_40-90",29,"tSNE_KMEANS_40",90
"519","3_28",0.914085119740763,"tSNE_KMEANS_45-90",29,"tSNE_KMEANS_45",90
"520","3_28",0.998061322591547,"sc3_35-95",35,"sc3_35",95
"521","3_28",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"522","3_28",0.914085119740763,"tSNE_KMEANS_45-95",29,"tSNE_KMEANS_45",95
"523","3_28",0.999378425615522,"sc3_35-100",31,"sc3_35",100
"524","3_28",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"525","3_28",0.919385436764821,"tSNE_KMEANS_45-100",28,"tSNE_KMEANS_45",100
"526","4_14",0.998061322591547,"sc3_35-00",35,"sc3_35",0
"527","4_14",0.99382217035811,"sc3_40-00",40,"sc3_40",0
"528","4_14",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"529","4_14",0.844032371265819,"tSNE_KMEANS_40-00",40,"tSNE_KMEANS_40",0
"530","4_14",0.998061322591547,"sc3_35-05",35,"sc3_35",5
"531","4_14",0.99382217035811,"sc3_40-05",40,"sc3_40",5
"532","4_14",0.684113640612953,"UMAP_KMEANS_40-05",39,"UMAP_KMEANS_40",5
"533","4_14",0.854534379666575,"tSNE_KMEANS_40-05",39,"tSNE_KMEANS_40",5
"534","4_14",0.998061322591547,"sc3_35-10",35,"sc3_35",10
"535","4_14",0.99382217035811,"sc3_40-10",40,"sc3_40",10
"536","4_14",0.684113640612953,"UMAP_KMEANS_40-10",39,"UMAP_KMEANS_40",10
"537","4_14",0.86654308946937,"tSNE_KMEANS_40-10",38,"tSNE_KMEANS_40",10
"538","4_14",0.998061322591547,"sc3_35-15",35,"sc3_35",15
"539","4_14",0.99382217035811,"sc3_40-15",40,"sc3_40",15
"540","4_14",0.694250178698748,"UMAP_KMEANS_40-15",38,"UMAP_KMEANS_40",15
"541","4_14",0.86654308946937,"tSNE_KMEANS_40-15",38,"tSNE_KMEANS_40",15
"542","4_14",0.998061322591547,"sc3_35-20",35,"sc3_35",20
"543","4_14",0.99382217035811,"sc3_40-20",40,"sc3_40",20
"544","4_14",0.705061419450017,"UMAP_KMEANS_40-20",37,"UMAP_KMEANS_40",20
"545","4_14",0.86654308946937,"tSNE_KMEANS_40-20",38,"tSNE_KMEANS_40",20
"546","4_14",0.998061322591547,"sc3_35-25",35,"sc3_35",25
"547","4_14",0.99382217035811,"sc3_40-25",40,"sc3_40",25
"548","4_14",0.713616655659429,"UMAP_KMEANS_40-25",36,"UMAP_KMEANS_40",25
"549","4_14",0.875567489928444,"tSNE_KMEANS_40-25",37,"tSNE_KMEANS_40",25
"550","4_14",0.998061322591547,"sc3_35-30",35,"sc3_35",30
"551","4_14",0.99382217035811,"sc3_40-30",40,"sc3_40",30
"552","4_14",0.721770752971192,"UMAP_KMEANS_40-30",35,"UMAP_KMEANS_40",30
"553","4_14",0.875567489928444,"tSNE_KMEANS_40-30",37,"tSNE_KMEANS_40",30
"554","4_14",0.998061322591547,"sc3_35-35",35,"sc3_35",35
"555","4_14",0.99382217035811,"sc3_40-35",40,"sc3_40",35
"556","4_14",0.721770752971192,"UMAP_KMEANS_40-35",35,"UMAP_KMEANS_40",35
"557","4_14",0.883592929243326,"tSNE_KMEANS_40-35",36,"tSNE_KMEANS_40",35
"558","4_14",0.998061322591547,"sc3_35-40",35,"sc3_35",40
"559","4_14",0.99382217035811,"sc3_40-40",40,"sc3_40",40
"560","4_14",0.736440867863314,"UMAP_KMEANS_40-40",33,"UMAP_KMEANS_40",40
"561","4_14",0.883592929243326,"tSNE_KMEANS_40-40",36,"tSNE_KMEANS_40",40
"562","4_14",0.998061322591547,"sc3_35-45",35,"sc3_35",45
"563","4_14",0.99382217035811,"sc3_40-45",40,"sc3_40",45
"564","4_14",0.743310508725731,"UMAP_KMEANS_40-45",32,"UMAP_KMEANS_40",45
"565","4_14",0.883592929243326,"tSNE_KMEANS_40-45",36,"tSNE_KMEANS_40",45
"566","4_14",0.998061322591547,"sc3_35-50",35,"sc3_35",50
"567","4_14",0.99382217035811,"sc3_40-50",40,"sc3_40",50
"568","4_14",0.743310508725731,"UMAP_KMEANS_40-50",32,"UMAP_KMEANS_40",50
"569","4_14",0.897518583146771,"tSNE_KMEANS_40-50",34,"tSNE_KMEANS_40",50
"570","4_14",0.998061322591547,"sc3_35-55",35,"sc3_35",55
"571","4_14",0.99382217035811,"sc3_40-55",40,"sc3_40",55
"572","4_14",0.748518921269023,"UMAP_KMEANS_40-55",31,"UMAP_KMEANS_40",55
"573","4_14",0.897518583146771,"tSNE_KMEANS_40-55",34,"tSNE_KMEANS_40",55
"574","4_14",0.998061322591547,"sc3_35-60",35,"sc3_35",60
"575","4_14",0.99382217035811,"sc3_40-60",40,"sc3_40",60
"576","4_14",0.748518921269023,"UMAP_KMEANS_40-60",31,"UMAP_KMEANS_40",60
"577","4_14",0.911241303726002,"tSNE_KMEANS_40-60",32,"tSNE_KMEANS_40",60
"578","4_14",0.998061322591547,"sc3_35-65",35,"sc3_35",65
"579","4_14",0.99382217035811,"sc3_40-65",40,"sc3_40",65
"580","4_14",0.754082871353713,"UMAP_KMEANS_40-65",30,"UMAP_KMEANS_40",65
"581","4_14",0.911241303726002,"tSNE_KMEANS_40-65",32,"tSNE_KMEANS_40",65
"582","4_14",0.998061322591547,"sc3_35-70",35,"sc3_35",70
"583","4_14",0.99382217035811,"sc3_40-70",40,"sc3_40",70
"584","4_14",0.754082871353713,"UMAP_KMEANS_40-70",30,"UMAP_KMEANS_40",70
"585","4_14",0.922225747237526,"tSNE_KMEANS_40-70",30,"tSNE_KMEANS_40",70
"586","4_14",0.998061322591547,"sc3_35-75",35,"sc3_35",75
"587","4_14",0.99382217035811,"sc3_40-75",40,"sc3_40",75
"588","4_14",0.754082871353713,"UMAP_KMEANS_40-75",30,"UMAP_KMEANS_40",75
"589","4_14",0.927095851727342,"tSNE_KMEANS_40-75",29,"tSNE_KMEANS_40",75
"590","4_14",0.998061322591547,"sc3_35-80",35,"sc3_35",80
"591","4_14",0.99382217035811,"sc3_40-80",40,"sc3_40",80
"592","4_14",0.758699635153947,"UMAP_KMEANS_40-80",29,"UMAP_KMEANS_40",80
"593","4_14",0.934586724477308,"tSNE_KMEANS_40-80",28,"tSNE_KMEANS_40",80
"594","4_14",0.998061322591547,"sc3_35-85",35,"sc3_35",85
"595","4_14",0.99382217035811,"sc3_40-85",40,"sc3_40",85
"596","4_14",0.765972006917921,"UMAP_KMEANS_40-85",28,"UMAP_KMEANS_40",85
"597","4_14",0.934586724477308,"tSNE_KMEANS_40-85",28,"tSNE_KMEANS_40",85
"598","4_14",0.998061322591547,"sc3_35-90",35,"sc3_35",90
"599","4_14",0.99382217035811,"sc3_40-90",40,"sc3_40",90
"600","4_14",0.773292064393447,"UMAP_KMEANS_40-90",26,"UMAP_KMEANS_40",90
"601","4_14",0.934586724477308,"tSNE_KMEANS_40-90",28,"tSNE_KMEANS_40",90
"602","4_14",0.998061322591547,"sc3_35-95",35,"sc3_35",95
"603","4_14",0.99382217035811,"sc3_40-95",40,"sc3_40",95
"604","4_14",0.781112807535798,"UMAP_KMEANS_40-95",24,"UMAP_KMEANS_40",95
"605","4_14",0.934586724477308,"tSNE_KMEANS_40-95",28,"tSNE_KMEANS_40",95
"606","4_14",0.999378425615522,"sc3_35-100",31,"sc3_35",100
"607","4_14",0.997591591630153,"sc3_40-100",31,"sc3_40",100
"608","4_14",0.781112807535798,"UMAP_KMEANS_40-100",24,"UMAP_KMEANS_40",100
"609","4_14",0.934586724477308,"tSNE_KMEANS_40-100",28,"tSNE_KMEANS_40",100
"610","4_2",0.998061322591547,"sc3_35-00",35,"sc3_35",0
"611","4_2",0.99382217035811,"sc3_40-00",40,"sc3_40",0
"612","4_2",0.988355824526768,"sc3_45-00",45,"sc3_45",0
"613","4_2",0.672373434893105,"UMAP_KMEANS_40-00",40,"UMAP_KMEANS_40",0
"614","4_2",0.998061322591547,"sc3_35-05",35,"sc3_35",5
"615","4_2",0.99382217035811,"sc3_40-05",40,"sc3_40",5
"616","4_2",0.988355824526768,"sc3_45-05",45,"sc3_45",5
"617","4_2",0.683529503283119,"UMAP_KMEANS_40-05",39,"UMAP_KMEANS_40",5
"618","4_2",0.998061322591547,"sc3_35-10",35,"sc3_35",10
"619","4_2",0.99382217035811,"sc3_40-10",40,"sc3_40",10
"620","4_2",0.988355824526768,"sc3_45-10",45,"sc3_45",10
