"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"Cell90",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell90"
"Cell91",11,11,11,11,10,11,11,11,11,11,10,11,11,11,11,11,12,11,11,12,11,11,11,11,11,11,11,11,12,11,11,12,11,11,10,11,11,10,11,11,11,11,11,10,11,11,11,11,11,11,11,11,10,11,11,12,11,11,10,11,11,12,11,11,11,11,11,10,11,"Cell91"
"Cell92",17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,18,17,17,18,17,17,18,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,"Cell92"
"Cell93",12,10,12,12,12,12,12,10,12,12,12,12,12,10,12,12,10,12,12,11,12,12,10,12,12,10,12,12,11,12,12,11,12,12,12,12,12,12,12,12,10,12,12,11,12,12,10,12,12,10,12,12,12,12,12,10,12,12,12,12,12,10,12,12,10,12,12,12,12,"Cell93"
"Cell94",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell94"
"Cell95",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell95"
"Cell96",17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,18,17,17,18,17,17,18,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,"Cell96"
"Cell97",15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,14,14,15,14,14,15,14,14,15,15,14,15,14,14,"Cell97"
"Cell98",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell98"
"Cell99",11,11,11,11,10,11,11,11,11,11,10,11,11,11,11,11,12,11,11,12,11,11,11,11,11,11,11,11,12,11,11,12,11,11,10,11,11,10,11,11,11,11,11,10,11,11,11,11,11,11,11,11,10,11,11,12,11,11,10,11,11,12,11,11,11,11,11,10,11,"Cell99"
"Cell100",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell100"
"Cell101",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell101"
"Cell102",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell102"
"Cell103",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,"Cell103"
"Cell104",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,"Cell104"
"Cell105",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,"Cell105"
"Cell106",27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,27,27,27,27,27,27,26,27,"Cell106"
"Cell107",18,18,16,18,16,16,18,18,16,18,16,16,18,18,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,18,17,16,18,17,16,18,17,16,18,18,16,18,18,16,18,18,16,18,18,16,18,17,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,"Cell107"
"Cell108",17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,18,17,17,18,17,17,18,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,"Cell108"
"Cell109",11,11,11,11,10,11,11,11,11,11,10,11,11,11,11,11,12,11,11,12,11,11,11,11,11,11,11,11,12,11,11,12,11,11,10,11,11,10,11,11,11,11,11,10,11,11,11,11,11,11,11,11,10,11,11,12,11,11,10,11,11,12,11,11,11,11,11,10,11,"Cell109"
"Cell110",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell110"
"Cell111",28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,"Cell111"
"Cell112",18,18,16,18,16,16,18,18,16,18,16,16,18,18,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,18,17,16,18,17,16,18,17,16,18,18,16,18,18,16,18,18,16,18,18,16,18,17,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,"Cell112"
"Cell113",14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,15,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,15,15,14,14,15,14,14,15,14,14,15,14,15,15,14,15,15,14,15,15,14,14,15,14,15,15,"Cell113"
"Cell114",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,"Cell114"
"Cell115",8,7,7,8,8,7,8,7,7,8,8,7,8,7,7,8,7,7,8,8,7,8,7,7,8,7,7,8,8,7,8,8,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,8,7,8,8,7,8,8,7,8,7,7,8,8,7,"Cell115"
"Cell116",26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,"Cell116"
"Cell117",22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,"Cell117"
"Cell118",10,12,10,10,11,10,10,12,10,10,11,10,10,12,10,10,11,10,10,10,10,10,12,10,10,12,10,10,10,10,10,10,10,10,11,10,10,11,10,10,12,10,10,12,10,10,12,10,10,12,10,10,11,10,10,11,10,10,11,10,10,11,10,10,12,10,10,11,10,"Cell118"
"Cell119",26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,"Cell119"
"Cell120",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,"Cell120"
"Cell121",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell121"
"Cell122",19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,19,20,19,20,20,19,20,20,19,19,20,19,19,20,19,19,20,19,19,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,"Cell122"
"Cell123",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell123"
"Cell124",15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,14,14,15,14,14,15,14,14,15,15,14,15,14,14,"Cell124"
"Cell125",19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,19,20,19,20,20,19,20,20,19,19,20,19,19,20,19,19,20,19,19,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,"Cell125"
"Cell126",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell126"
"Cell127",18,18,16,18,16,16,18,18,16,18,16,16,18,18,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,18,17,16,18,17,16,18,17,16,18,18,16,18,18,16,18,18,16,18,18,16,18,17,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,"Cell127"
"Cell128",26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,"Cell128"
"Cell129",16,16,18,16,17,18,16,16,18,16,17,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,17,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,"Cell129"
"Cell130",8,7,7,8,8,7,8,7,7,8,8,7,8,7,7,8,7,7,8,8,7,8,7,7,8,7,7,8,8,7,8,8,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,8,7,8,8,7,8,8,7,8,7,7,8,8,7,"Cell130"
"Cell131",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell131"
"Cell132",28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,"Cell132"
"Cell133",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,"Cell133"
"Cell134",18,18,16,18,16,16,18,18,16,18,16,16,18,18,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,18,17,16,18,17,16,18,17,16,18,18,16,18,18,16,18,18,16,18,18,16,18,17,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,"Cell134"
"Cell135",7,8,8,7,7,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,7,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,7,8,7,7,8,7,7,8,7,8,8,7,7,8,"Cell135"
"Cell136",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell136"
"Cell137",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell137"
"Cell138",8,7,7,8,8,7,8,7,7,8,8,7,8,7,7,8,7,7,8,8,7,8,7,7,8,7,7,8,8,7,8,8,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,7,7,8,8,7,8,8,7,8,8,7,8,7,7,8,8,7,"Cell138"
"Cell139",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,"Cell139"
"Cell140",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"Cell140"
"Cell141",19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,19,20,19,20,20,19,20,20,19,19,20,19,19,20,19,19,20,19,19,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,"Cell141"
"Cell142",17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,18,17,17,18,17,17,18,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,"Cell142"
"Cell143",22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,"Cell143"
"Cell144",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell144"
"Cell145",7,8,8,7,7,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,7,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,7,8,7,7,8,7,7,8,7,8,8,7,7,8,"Cell145"
"Cell146",17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,17,18,17,17,18,17,17,18,17,17,17,17,17,16,17,17,17,17,17,17,17,17,18,17,17,17,17,17,18,17,17,17,17,17,17,17,17,18,17,"Cell146"
"Cell147",14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,15,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,14,15,14,15,15,14,14,15,14,14,15,14,14,15,14,15,15,14,15,15,14,15,15,14,14,15,14,15,15,"Cell147"
"Cell148",23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,"Cell148"
"Cell149",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"Cell149"
"Cell150",23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,"Cell150"
"Cell151",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell151"
"Cell152",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,"Cell152"
"Cell153",13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,"Cell153"
"Cell154",7,8,8,7,7,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,7,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,7,8,7,7,8,7,7,8,7,8,8,7,7,8,"Cell154"
"Cell155",15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,14,14,15,14,14,15,14,14,15,15,14,15,14,14,"Cell155"
"Cell156",22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,"Cell156"
"Cell157",12,10,12,12,12,12,12,10,12,12,12,12,12,10,12,12,10,12,12,11,12,12,10,12,12,10,12,12,11,12,12,11,12,12,12,12,12,12,12,12,10,12,12,11,12,12,10,12,12,10,12,12,12,12,12,10,12,12,12,12,12,10,12,12,10,12,12,12,12,"Cell157"
"Cell158",29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,"Cell158"
"Cell159",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell159"
"Cell160",28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,"Cell160"
"Cell161",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell161"
"Cell162",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell162"
"Cell163",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,"Cell163"
"Cell164",23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,"Cell164"
"Cell165",20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,20,19,20,19,19,20,19,19,20,20,19,20,20,19,20,20,19,20,20,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,20,19,19,"Cell165"
"Cell166",21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,"Cell166"
"Cell167",7,8,8,7,7,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,8,8,7,8,8,7,7,8,7,7,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,8,8,7,7,8,7,7,8,7,7,8,7,8,8,7,7,8,"Cell167"
"Cell168",15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,14,14,15,15,14,15,15,14,15,15,14,15,14,14,15,14,14,15,14,14,15,15,14,15,14,14,"Cell168"
"Cell169",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell169"
"Cell170",24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,"Cell170"
"Cell171",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell171"
"Cell172",9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,"Cell172"
"Cell173",11,11,11,11,10,11,11,11,11,11,10,11,11,11,11,11,12,11,11,12,11,11,11,11,11,11,11,11,12,11,11,12,11,11,10,11,11,10,11,11,11,11,11,10,11,11,11,11,11,11,11,11,10,11,11,12,11,11,10,11,11,12,11,11,11,11,11,10,11,"Cell173"
"Cell174",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,"Cell174"
"Cell175",30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,"Cell175"
"Cell176",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell176"
"Cell177",26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,26,26,26,26,26,26,26,26,27,26,"Cell177"
"Cell178",18,18,16,18,16,16,18,18,16,18,16,16,18,18,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,18,17,16,18,17,16,18,17,16,18,18,16,18,18,16,18,18,16,18,18,16,18,17,16,18,18,16,18,17,16,18,18,16,18,18,16,18,17,16,"Cell178"
"Cell179",16,16,18,16,17,18,16,16,18,16,17,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,17,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,16,16,18,"Cell179"
