cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4459,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26
Cell446,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell4460,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell4461,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5
Cell4462,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,22,19,2,4,11,2,4,11,2,4,11,2,4,11
Cell4463,3,19,12,3,19,12,3,19,12,3,19,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell4464,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,29,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,22,27,18
Cell4465,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26
Cell4466,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell4467,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11,2,4,11
Cell4468,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,4,11,2,4,11,2,4,11,2,4,11
Cell4469,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
Cell447,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,22,27,18
Cell4470,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5
Cell4471,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
Cell4472,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,14,10,8,10,4,8,10,4,8,10,4
Cell4473,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell4474,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4475,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,4,11,2,4,11,2,4,11,2,4,11
Cell4476,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
Cell4477,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4478,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell4479,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell448,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,27,18
Cell4480,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13
Cell4481,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,10,4,8,10,4,8,10,4
Cell4482,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell4483,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell4484,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,29,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,22,27,18
Cell4485,19,9,22,19,9,22,19,9,22,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell4486,31,23,30,31,23,30,31,23,30,31,23,30,31,23,30,31,21,30,31,21,30,31,21,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell4487,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
Cell4488,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9
Cell4489,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9
Cell449,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4490,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4491,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
Cell4492,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14
Cell4493,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,27,18
Cell4494,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
Cell4495,19,9,22,19,9,22,19,9,22,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell4496,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell4497,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
Cell4498,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
Cell4499,24,6,39,24,6,39,24,6,39,24,6,39,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell45,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,27,18
Cell450,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell4500,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell4501,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,18,25,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21
Cell4502,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4503,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell4504,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4505,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,10,8,10,4,8,10,4,8,10,4
Cell4506,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4507,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell4508,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,30,24,2,4,11,2,4,11,2,4,11,2,4,11
Cell4509,5,24,37,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9
Cell451,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell4510,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,25,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21
Cell4511,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13
Cell4512,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4513,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4514,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4515,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4516,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,15,19,2,4,11,2,4,11,2,4,11,2,4,11
Cell4517,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4518,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26
Cell4519,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5
Cell452,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell4520,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20
Cell4521,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,30,11,2,4,11,2,4,11,2,4,11,2,4,11
Cell4522,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell4523,11,11,26,11,11,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26
Cell4524,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
Cell4525,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell4526,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20
Cell4527,26,13,33,26,13,33,26,13,33,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13
Cell4528,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell4529,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
Cell453,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4530,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell4531,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4532,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4533,5,24,37,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9
Cell4534,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4535,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell4536,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20
Cell4537,14,28,7,14,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7
Cell4538,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20
Cell4539,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell454,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell4540,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14
Cell4541,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,4,11,2,4,11,2,4,11,2,4,11
Cell4542,3,19,12,3,19,12,3,19,12,3,19,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell4543,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,36,40,31,3,40,6,3,40,6,3,40,6,3,40,6,3,40,6,3,40,6,3
Cell4544,24,6,39,24,6,39,24,6,39,24,6,39,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4545,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,27,18
Cell4546,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell4547,11,11,26,11,11,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26
Cell4548,26,13,33,26,13,33,26,13,33,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13
Cell4549,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,16,31,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
