"","nCells","param","Value","Name","n_clus","clustering","level"
"448","150","40",0.377397371856309,"sc3-10",40,"sc3",10
"449","150","40",0.488643741845322,"X40-10",39,"X40",10
"450","150","40",0.537806608554632,"X40.1-10",39,"X40.1",10
"451","150","40",0.377397371856309,"sc3-15",40,"sc3",15
"452","150","40",0.488643741845322,"X40-15",39,"X40",15
"453","150","40",0.537806608554632,"X40.1-15",39,"X40.1",15
"454","150","40",0.428139251365873,"sc3-20",39,"sc3",20
"455","150","40",0.488643741845322,"X40-20",39,"X40",20
"456","150","40",0.537806608554632,"X40.1-20",39,"X40.1",20
"457","150","40",0.428139251365873,"sc3-25",39,"sc3",25
"458","150","40",0.488643741845322,"X40-25",39,"X40",25
"459","150","40",0.537806608554632,"X40.1-25",39,"X40.1",25
"460","150","40",0.448967846916712,"sc3-30",38,"sc3",30
"461","150","40",0.488643741845322,"X40-30",39,"X40",30
"462","150","40",0.537806608554632,"X40.1-30",39,"X40.1",30
"463","150","40",0.448967846916712,"sc3-35",38,"sc3",35
"464","150","40",0.528432690510782,"X40-35",38,"X40",35
"465","150","40",0.537806608554632,"X40.1-35",39,"X40.1",35
"466","150","40",0.448967846916712,"sc3-40",38,"sc3",40
"467","150","40",0.541255243466218,"X40-40",37,"X40",40
"468","150","40",0.537806608554632,"X40.1-40",39,"X40.1",40
"469","150","40",0.504151321610624,"sc3-45",37,"sc3",45
"470","150","40",0.541255243466218,"X40-45",37,"X40",45
"471","150","40",0.537806608554632,"X40.1-45",39,"X40.1",45
"472","150","40",0.504151321610624,"sc3-50",37,"sc3",50
"473","150","40",0.541255243466218,"X40-50",37,"X40",50
"474","150","40",0.567668270192823,"X40.1-50",38,"X40.1",50
"475","150","40",0.504151321610624,"sc3-55",37,"sc3",55
"476","150","40",0.541255243466218,"X40-55",37,"X40",55
"477","150","40",0.567668270192823,"X40.1-55",38,"X40.1",55
"478","150","40",0.504151321610624,"sc3-60",37,"sc3",60
"479","150","40",0.558024425320394,"X40-60",36,"X40",60
"480","150","40",0.567668270192823,"X40.1-60",38,"X40.1",60
"481","150","40",0.504151321610624,"sc3-65",37,"sc3",65
"482","150","40",0.582500864517922,"X40-65",35,"X40",65
"483","150","40",0.567668270192823,"X40.1-65",38,"X40.1",65
"484","150","40",0.504151321610624,"sc3-70",37,"sc3",70
"485","150","40",0.582500864517922,"X40-70",35,"X40",70
"486","150","40",0.580113435655629,"X40.1-70",37,"X40.1",70
"487","150","40",0.504151321610624,"sc3-75",37,"sc3",75
"488","150","40",0.592467512455699,"X40-75",34,"X40",75
"489","150","40",0.580113435655629,"X40.1-75",37,"X40.1",75
"490","150","40",0.529328676357286,"sc3-80",36,"sc3",80
"491","150","40",0.592467512455699,"X40-80",34,"X40",80
"492","150","40",0.580113435655629,"X40.1-80",37,"X40.1",80
"493","150","40",0.561667739469767,"sc3-85",35,"sc3",85
"494","150","40",0.592467512455699,"X40-85",34,"X40",85
"495","150","40",0.610344284511572,"X40.1-85",36,"X40.1",85
"496","150","40",0.561667739469767,"sc3-90",35,"sc3",90
"497","150","40",0.592467512455699,"X40-90",34,"X40",90
"498","150","40",0.610344284511572,"X40.1-90",36,"X40.1",90
"499","150","40",0.563951525156643,"sc3-95",34,"sc3",95
"500","150","40",0.592467512455699,"X40-95",34,"X40",95
"501","150","40",0.600842232009486,"X40.1-95",33,"X40.1",95
"502","150","40",0.556901468806336,"sc3-100",33,"sc3",100
"503","150","40",0.602360666669984,"X40-100",32,"X40",100
"504","150","40",0.612824295524363,"X40.1-100",31,"X40.1",100
"505","150","45",0.325132114376996,"sc3-00",45,"sc3",0
"506","150","45",0.43599992007714,"X45-00",45,"X45",0
"507","150","45",0.453158982166159,"X45.1-00",45,"X45.1",0
"508","150","45",0.325132114376996,"sc3-05",45,"sc3",5
"509","150","45",0.43599992007714,"X45-05",45,"X45",5
"510","150","45",0.52615319380925,"X45.1-05",44,"X45.1",5
"511","150","45",0.325132114376996,"sc3-10",45,"sc3",10
"512","150","45",0.460850369461269,"X45-10",44,"X45",10
"513","150","45",0.52615319380925,"X45.1-10",44,"X45.1",10
"514","150","45",0.325132114376996,"sc3-15",45,"sc3",15
"515","150","45",0.510656300410488,"X45-15",43,"X45",15
"516","150","45",0.52615319380925,"X45.1-15",44,"X45.1",15
"517","150","45",0.380599862737616,"sc3-20",44,"sc3",20
"518","150","45",0.510656300410488,"X45-20",43,"X45",20
"519","150","45",0.52615319380925,"X45.1-20",44,"X45.1",20
"520","150","45",0.380599862737616,"sc3-25",44,"sc3",25
"521","150","45",0.510656300410488,"X45-25",43,"X45",25
"522","150","45",0.52615319380925,"X45.1-25",44,"X45.1",25
"523","150","45",0.380599862737616,"sc3-30",44,"sc3",30
"524","150","45",0.510656300410488,"X45-30",43,"X45",30
"525","150","45",0.560237637336481,"X45.1-30",43,"X45.1",30
"526","150","45",0.410743220999617,"sc3-35",43,"sc3",35
"527","150","45",0.510656300410488,"X45-35",43,"X45",35
"528","150","45",0.560237637336481,"X45.1-35",43,"X45.1",35
"529","150","45",0.46098840387224,"sc3-40",42,"sc3",40
"530","150","45",0.510656300410488,"X45-40",43,"X45",40
"531","150","45",0.560237637336481,"X45.1-40",43,"X45.1",40
"532","150","45",0.46098840387224,"sc3-45",42,"sc3",45
"533","150","45",0.510656300410488,"X45-45",43,"X45",45
"534","150","45",0.560237637336481,"X45.1-45",43,"X45.1",45
"535","150","45",0.46098840387224,"sc3-50",42,"sc3",50
"536","150","45",0.510656300410488,"X45-50",43,"X45",50
"537","150","45",0.594976734443291,"X45.1-50",42,"X45.1",50
"538","150","45",0.46098840387224,"sc3-55",42,"sc3",55
"539","150","45",0.528829910508607,"X45-55",42,"X45",55
"540","150","45",0.594976734443291,"X45.1-55",42,"X45.1",55
"541","150","45",0.488359281225609,"sc3-60",41,"sc3",60
"542","150","45",0.528829910508607,"X45-60",42,"X45",60
"543","150","45",0.594976734443291,"X45.1-60",42,"X45.1",60
"544","150","45",0.508285128623402,"sc3-65",40,"sc3",65
"545","150","45",0.535998361288769,"X45-65",41,"X45",65
"546","150","45",0.594976734443291,"X45.1-65",42,"X45.1",65
"547","150","45",0.508285128623402,"sc3-70",40,"sc3",70
"548","150","45",0.535998361288769,"X45-70",41,"X45",70
"549","150","45",0.611754752031914,"X45.1-70",41,"X45.1",70
"550","150","45",0.508285128623402,"sc3-75",40,"sc3",75
"551","150","45",0.551739992959803,"X45-75",40,"X45",75
"552","150","45",0.611754752031914,"X45.1-75",41,"X45.1",75
"553","150","45",0.508285128623402,"sc3-80",40,"sc3",80
"554","150","45",0.564600376361469,"X45-80",39,"X45",80
"555","150","45",0.609817018620123,"X45.1-80",40,"X45.1",80
"556","150","45",0.527716080500208,"sc3-85",39,"sc3",85
"557","150","45",0.585557859012431,"X45-85",38,"X45",85
"558","150","45",0.609817018620123,"X45.1-85",40,"X45.1",85
"559","150","45",0.544587312247138,"sc3-90",38,"sc3",90
"560","150","45",0.585557859012431,"X45-90",38,"X45",90
"561","150","45",0.616001720818796,"X45.1-90",39,"X45.1",90
"562","150","45",0.544587312247138,"sc3-95",38,"sc3",95
"563","150","45",0.609555648239411,"X45-95",36,"X45",95
"564","150","45",0.628333029569724,"X45.1-95",38,"X45.1",95
"565","150","45",0.544587312247138,"sc3-100",38,"sc3",100
"566","150","45",0.609555648239411,"X45-100",36,"X45",100
"567","150","45",0.628562156248732,"X45.1-100",36,"X45.1",100
"568","150","50",0.332350775481005,"sc3-00",50,"sc3",0
"569","150","50",0.491888677270982,"X50-00",50,"X50",0
"570","150","50",0.410047940743659,"X50.1-00",50,"X50.1",0
"571","150","50",0.332350775481005,"sc3-05",50,"sc3",5
"572","150","50",0.491888677270982,"X50-05",50,"X50",5
"573","150","50",0.434837718517011,"X50.1-05",49,"X50.1",5
"574","150","50",0.332350775481005,"sc3-10",50,"sc3",10
"575","150","50",0.491888677270982,"X50-10",50,"X50",10
"576","150","50",0.497468567407997,"X50.1-10",48,"X50.1",10
"577","150","50",0.389489072129051,"sc3-15",49,"sc3",15
"578","150","50",0.491888677270982,"X50-15",50,"X50",15
"579","150","50",0.497468567407997,"X50.1-15",48,"X50.1",15
"580","150","50",0.389489072129051,"sc3-20",49,"sc3",20
"581","150","50",0.491888677270982,"X50-20",50,"X50",20
"582","150","50",0.52217345809589,"X50.1-20",47,"X50.1",20
"583","150","50",0.420486287081453,"sc3-25",48,"sc3",25
"584","150","50",0.491888677270982,"X50-25",50,"X50",25
"585","150","50",0.52217345809589,"X50.1-25",47,"X50.1",25
"586","150","50",0.472070477665303,"sc3-30",47,"sc3",30
"587","150","50",0.491888677270982,"X50-30",50,"X50",30
"588","150","50",0.52217345809589,"X50.1-30",47,"X50.1",30
"589","150","50",0.472070477665303,"sc3-35",47,"sc3",35
"590","150","50",0.491888677270982,"X50-35",50,"X50",35
"591","150","50",0.557811471461091,"X50.1-35",46,"X50.1",35
"592","150","50",0.472070477665303,"sc3-40",47,"sc3",40
"593","150","50",0.539965694682676,"X50-40",49,"X50",40
"594","150","50",0.557811471461091,"X50.1-40",46,"X50.1",40
"595","150","50",0.472070477665303,"sc3-45",47,"sc3",45
"596","150","50",0.539965694682676,"X50-45",49,"X50",45
"597","150","50",0.557811471461091,"X50.1-45",46,"X50.1",45
"598","150","50",0.476815792113762,"sc3-50",46,"sc3",50
"599","150","50",0.539965694682676,"X50-50",49,"X50",50
"600","150","50",0.557811471461091,"X50.1-50",46,"X50.1",50
"601","150","50",0.476815792113762,"sc3-55",46,"sc3",55
"602","150","50",0.551531549151916,"X50-55",47,"X50",55
"603","150","50",0.557811471461091,"X50.1-55",46,"X50.1",55
"604","150","50",0.476815792113762,"sc3-60",46,"sc3",60
"605","150","50",0.574147485004942,"X50-60",45,"X50",60
"606","150","50",0.557811471461091,"X50.1-60",46,"X50.1",60
"607","150","50",0.483881250398453,"sc3-65",45,"sc3",65
"608","150","50",0.574147485004942,"X50-65",45,"X50",65
"609","150","50",0.585163845096636,"X50.1-65",45,"X50.1",65
"610","150","50",0.511528454673399,"sc3-70",44,"sc3",70
"611","150","50",0.5873971649315,"X50-70",44,"X50",70
"612","150","50",0.585163845096636,"X50.1-70",45,"X50.1",70
"613","150","50",0.511528454673399,"sc3-75",44,"sc3",75
"614","150","50",0.59826092817903,"X50-75",43,"X50",75
"615","150","50",0.585163845096636,"X50.1-75",45,"X50.1",75
"616","150","50",0.511528454673399,"sc3-80",44,"sc3",80
"617","150","50",0.611089533975636,"X50-80",42,"X50",80
"618","150","50",0.58443619823355,"X50.1-80",44,"X50.1",80
"619","150","50",0.531640664452923,"sc3-85",43,"sc3",85
"620","150","50",0.621610770626644,"X50-85",41,"X50",85
"621","150","50",0.598066657780655,"X50.1-85",43,"X50.1",85
"622","150","50",0.531640664452923,"sc3-90",43,"sc3",90
"623","150","50",0.621610770626644,"X50-90",41,"X50",90
"624","150","50",0.623934995105422,"X50.1-90",42,"X50.1",90
"625","150","50",0.539548474820814,"sc3-95",41,"sc3",95
"626","150","50",0.621610770626644,"X50-95",41,"X50",95
"627","150","50",0.620001720537322,"X50.1-95",40,"X50.1",95
"628","150","50",0.558197051212005,"sc3-100",38,"sc3",100
"629","150","50",0.643214197296204,"X50-100",39,"X50",100
"630","150","50",0.636320336139104,"X50.1-100",38,"X50.1",100
"631","200","30",0.588701423837624,"sc3-00",30,"sc3",0
"632","200","30",0.736830593407792,"X30-00",30,"X30",0
"633","200","30",0.720874462396962,"X30.1-00",30,"X30.1",0
"634","200","30",0.588701423837624,"sc3-05",30,"sc3",5
"635","200","30",0.736830593407792,"X30-05",30,"X30",5
"636","200","30",0.738297564760342,"X30.1-05",29,"X30.1",5
"637","200","30",0.588701423837624,"sc3-10",30,"sc3",10
"638","200","30",0.736830593407792,"X30-10",30,"X30",10
"639","200","30",0.738297564760342,"X30.1-10",29,"X30.1",10
"640","200","30",0.588701423837624,"sc3-15",30,"sc3",15
"641","200","30",0.750318320037677,"X30-15",29,"X30",15
"642","200","30",0.738297564760342,"X30.1-15",29,"X30.1",15
"643","200","30",0.588701423837624,"sc3-20",30,"sc3",20
"644","200","30",0.750318320037677,"X30-20",29,"X30",20
"645","200","30",0.738297564760342,"X30.1-20",29,"X30.1",20
"646","200","30",0.588701423837624,"sc3-25",30,"sc3",25
"647","200","30",0.750318320037677,"X30-25",29,"X30",25
"648","200","30",0.738297564760342,"X30.1-25",29,"X30.1",25
"649","200","30",0.588701423837624,"sc3-30",30,"sc3",30
"650","200","30",0.764469508042782,"X30-30",28,"X30",30
"651","200","30",0.738297564760342,"X30.1-30",29,"X30.1",30
"652","200","30",0.588701423837624,"sc3-35",30,"sc3",35
"653","200","30",0.764469508042782,"X30-35",28,"X30",35
"654","200","30",0.738297564760342,"X30.1-35",29,"X30.1",35
"655","200","30",0.588701423837624,"sc3-40",30,"sc3",40
"656","200","30",0.764469508042782,"X30-40",28,"X30",40
"657","200","30",0.744005575853102,"X30.1-40",28,"X30.1",40
"658","200","30",0.595283354327194,"sc3-45",29,"sc3",45
"659","200","30",0.764469508042782,"X30-45",28,"X30",45
"660","200","30",0.744005575853102,"X30.1-45",28,"X30.1",45
"661","200","30",0.595283354327194,"sc3-50",29,"sc3",50
"662","200","30",0.764469508042782,"X30-50",28,"X30",50
"663","200","30",0.751540485344433,"X30.1-50",27,"X30.1",50
"664","200","30",0.595283354327194,"sc3-55",29,"sc3",55
"665","200","30",0.768191987733315,"X30-55",27,"X30",55
"666","200","30",0.751540485344433,"X30.1-55",27,"X30.1",55
"667","200","30",0.595283354327194,"sc3-60",29,"sc3",60
"668","200","30",0.768191987733315,"X30-60",27,"X30",60
"669","200","30",0.751540485344433,"X30.1-60",27,"X30.1",60
"670","200","30",0.595283354327194,"sc3-65",29,"sc3",65
"671","200","30",0.790984406516234,"X30-65",26,"X30",65
"672","200","30",0.751540485344433,"X30.1-65",27,"X30.1",65
"673","200","30",0.595283354327194,"sc3-70",29,"sc3",70
"674","200","30",0.790984406516234,"X30-70",26,"X30",70
"675","200","30",0.779048774124496,"X30.1-70",26,"X30.1",70
"676","200","30",0.595283354327194,"sc3-75",29,"sc3",75
"677","200","30",0.790984406516234,"X30-75",26,"X30",75
"678","200","30",0.779048774124496,"X30.1-75",26,"X30.1",75
"679","200","30",0.595283354327194,"sc3-80",29,"sc3",80
"680","200","30",0.790984406516234,"X30-80",26,"X30",80
"681","200","30",0.779048774124496,"X30.1-80",26,"X30.1",80
"682","200","30",0.595283354327194,"sc3-85",29,"sc3",85
"683","200","30",0.790984406516234,"X30-85",26,"X30",85
"684","200","30",0.779048774124496,"X30.1-85",26,"X30.1",85
"685","200","30",0.595283354327194,"sc3-90",29,"sc3",90
"686","200","30",0.783550880688866,"X30-90",25,"X30",90
"687","200","30",0.742984250538284,"X30.1-90",25,"X30.1",90
"688","200","30",0.595283354327194,"sc3-95",29,"sc3",95
"689","200","30",0.783550880688866,"X30-95",25,"X30",95
"690","200","30",0.738596858042044,"X30.1-95",23,"X30.1",95
"691","200","30",0.57436143194856,"sc3-100",24,"sc3",100
"692","200","30",0.740761938126733,"X30-100",24,"X30",100
"693","200","30",0.738596858042044,"X30.1-100",23,"X30.1",100
"694","200","35",0.592954849431308,"sc3-00",35,"sc3",0
"695","200","35",0.782387165105057,"X35-00",35,"X35",0
"696","200","35",0.791595742924196,"X35.1-00",35,"X35.1",0
"697","200","35",0.592954849431308,"sc3-05",35,"sc3",5
"698","200","35",0.80775940484963,"X35-05",34,"X35",5
"699","200","35",0.791595742924196,"X35.1-05",35,"X35.1",5
"700","200","35",0.592954849431308,"sc3-10",35,"sc3",10
"701","200","35",0.80775940484963,"X35-10",34,"X35",10
"702","200","35",0.791595742924196,"X35.1-10",35,"X35.1",10
"703","200","35",0.592954849431308,"sc3-15",35,"sc3",15
"704","200","35",0.80775940484963,"X35-15",34,"X35",15
"705","200","35",0.791595742924196,"X35.1-15",35,"X35.1",15
"706","200","35",0.608589896690514,"sc3-20",34,"sc3",20
"707","200","35",0.80775940484963,"X35-20",34,"X35",20
"708","200","35",0.791595742924196,"X35.1-20",35,"X35.1",20
"709","200","35",0.608589896690514,"sc3-25",34,"sc3",25
"710","200","35",0.80775940484963,"X35-25",34,"X35",25
"711","200","35",0.791595742924196,"X35.1-25",35,"X35.1",25
"712","200","35",0.608589896690514,"sc3-30",34,"sc3",30
"713","200","35",0.80775940484963,"X35-30",34,"X35",30
"714","200","35",0.791595742924196,"X35.1-30",35,"X35.1",30
"715","200","35",0.608589896690514,"sc3-35",34,"sc3",35
"716","200","35",0.817630180626383,"X35-35",33,"X35",35
"717","200","35",0.791595742924196,"X35.1-35",35,"X35.1",35
"718","200","35",0.608589896690514,"sc3-40",34,"sc3",40
"719","200","35",0.817630180626383,"X35-40",33,"X35",40
"720","200","35",0.791595742924196,"X35.1-40",35,"X35.1",40
"721","200","35",0.608589896690514,"sc3-45",34,"sc3",45
"722","200","35",0.823478799131826,"X35-45",32,"X35",45
"723","200","35",0.791595742924196,"X35.1-45",35,"X35.1",45
"724","200","35",0.608589896690514,"sc3-50",34,"sc3",50
"725","200","35",0.830233434518346,"X35-50",31,"X35",50
"726","200","35",0.791595742924196,"X35.1-50",35,"X35.1",50
"727","200","35",0.608589896690514,"sc3-55",34,"sc3",55
"728","200","35",0.830233434518346,"X35-55",31,"X35",55
"729","200","35",0.791595742924196,"X35.1-55",35,"X35.1",55
"730","200","35",0.608589896690514,"sc3-60",34,"sc3",60
"731","200","35",0.830233434518346,"X35-60",31,"X35",60
"732","200","35",0.803630232576763,"X35.1-60",34,"X35.1",60
"733","200","35",0.608589896690514,"sc3-65",34,"sc3",65
"734","200","35",0.830233434518346,"X35-65",31,"X35",65
"735","200","35",0.810063892470794,"X35.1-65",33,"X35.1",65
"736","200","35",0.608589896690514,"sc3-70",34,"sc3",70
"737","200","35",0.830233434518346,"X35-70",31,"X35",70
"738","200","35",0.821678020217196,"X35.1-70",32,"X35.1",70
"739","200","35",0.608589896690514,"sc3-75",34,"sc3",75
"740","200","35",0.830233434518346,"X35-75",31,"X35",75
"741","200","35",0.813537838763075,"X35.1-75",31,"X35.1",75
"742","200","35",0.612255179205537,"sc3-80",33,"sc3",80
"743","200","35",0.830233434518346,"X35-80",31,"X35",80
"744","200","35",0.813537838763075,"X35.1-80",31,"X35.1",80
"745","200","35",0.612255179205537,"sc3-85",33,"sc3",85
"746","200","35",0.830233434518346,"X35-85",31,"X35",85
"747","200","35",0.821142241534245,"X35.1-85",30,"X35.1",85
"748","200","35",0.612255179205537,"sc3-90",33,"sc3",90
"749","200","35",0.830233434518346,"X35-90",31,"X35",90
"750","200","35",0.821142241534245,"X35.1-90",30,"X35.1",90
"751","200","35",0.61253579938521,"sc3-95",32,"sc3",95
"752","200","35",0.843525179182998,"X35-95",30,"X35",95
"753","200","35",0.821142241534245,"X35.1-95",30,"X35.1",95
"754","200","35",0.602543704303755,"sc3-100",29,"sc3",100
"755","200","35",0.843525179182998,"X35-100",30,"X35",100
"756","200","35",0.8230190466098,"X35.1-100",29,"X35.1",100
"757","200","40",0.51548752357487,"sc3-00",40,"sc3",0
"758","200","40",0.784723953562939,"X40-00",40,"X40",0
"759","200","40",0.795650893051214,"X40.1-00",40,"X40.1",0
"760","200","40",0.538739465649196,"sc3-05",39,"sc3",5
"761","200","40",0.784723953562939,"X40-05",40,"X40",5
"762","200","40",0.795650893051214,"X40.1-05",40,"X40.1",5
"763","200","40",0.538739465649196,"sc3-10",39,"sc3",10
"764","200","40",0.784723953562939,"X40-10",40,"X40",10
"765","200","40",0.82743922844355,"X40.1-10",39,"X40.1",10
"766","200","40",0.538739465649196,"sc3-15",39,"sc3",15
"767","200","40",0.784723953562939,"X40-15",40,"X40",15
"768","200","40",0.82743922844355,"X40.1-15",39,"X40.1",15
"769","200","40",0.538739465649196,"sc3-20",39,"sc3",20
"770","200","40",0.807604582134555,"X40-20",39,"X40",20
"771","200","40",0.82743922844355,"X40.1-20",39,"X40.1",20
"772","200","40",0.538739465649196,"sc3-25",39,"sc3",25
"773","200","40",0.807604582134555,"X40-25",39,"X40",25
"774","200","40",0.82743922844355,"X40.1-25",39,"X40.1",25
"775","200","40",0.578401594820375,"sc3-30",38,"sc3",30
"776","200","40",0.807604582134555,"X40-30",39,"X40",30
"777","200","40",0.82743922844355,"X40.1-30",39,"X40.1",30
"778","200","40",0.578401594820375,"sc3-35",38,"sc3",35
"779","200","40",0.817887169373054,"X40-35",38,"X40",35
"780","200","40",0.82743922844355,"X40.1-35",39,"X40.1",35
"781","200","40",0.578401594820375,"sc3-40",38,"sc3",40
"782","200","40",0.817887169373054,"X40-40",38,"X40",40
"783","200","40",0.82743922844355,"X40.1-40",39,"X40.1",40
"784","200","40",0.578401594820375,"sc3-45",38,"sc3",45
"785","200","40",0.832004208536849,"X40-45",37,"X40",45
"786","200","40",0.82743922844355,"X40.1-45",39,"X40.1",45
"787","200","40",0.595114288454076,"sc3-50",37,"sc3",50
"788","200","40",0.832004208536849,"X40-50",37,"X40",50
