cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell1070,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell1071,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell1072,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell1073,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell1074,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15
Cell1075,28,11,13,28,11,13,28,11,13,28,11,13,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8
Cell1076,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
Cell1077,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,21,9,25,3,9,25,3,9,25,3,9,25,3,9,25,3,9
Cell1078,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,4,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell1079,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11
Cell108,40,30,38,40,30,38,40,30,38,40,30,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell1080,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell1081,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9
Cell1082,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1083,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33
Cell1084,19,32,18,19,32,18,19,32,18,19,32,18,19,32,18,19,32,18,19,32,18,19,32,18,19,32,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14
Cell1085,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3
Cell1086,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31
Cell1087,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,4,25,2,3,25,2
Cell1088,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,32,9,12,25,9,12,25,9,12,25,9,12,25,9,12,25,9,12
Cell1089,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell109,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33
Cell1090,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36
Cell1091,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell1092,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell1093,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell1094,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8
Cell1095,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell1096,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell1097,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11
Cell1098,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,25,34,10,25,3,10,25,3,10,25,3,10
Cell1099,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell11,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,22,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell110,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9
Cell1100,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9
Cell1101,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell1102,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell1103,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7,26,27,7
Cell1104,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15
Cell1105,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12
Cell1106,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell1107,38,9,34,38,9,34,38,9,34,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12,38,9,12
Cell1108,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell1109,40,30,38,40,30,38,40,30,38,40,30,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell111,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell1110,3,25,40,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1111,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,21,10,24,3,10,24,3,10,24,3,10,24,3,10,13,3,10
Cell1112,29,36,17,29,36,17,29,36,17,29,36,17,29,36,17,29,36,17,29,36,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell1113,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1114,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell1115,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,35,23,6,17,23,6
Cell1116,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell1117,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell1118,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell1119,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell112,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1120,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell1121,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
Cell1122,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell1123,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell1124,3,25,40,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1125,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell1126,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell1127,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31
Cell1128,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31
Cell1129,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell113,19,32,14,19,32,14,19,32,14,19,32,14,19,32,14,19,32,14,19,32,14,19,32,14,19,32,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14
Cell1130,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell1131,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell1132,3,25,40,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1133,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33
Cell1134,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell1135,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
Cell1136,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell1137,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell1138,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,34,7,27,3,7,27,3,7,26,3,7
Cell1139,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36
Cell114,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell1140,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28
Cell1141,40,30,38,40,30,38,40,30,38,40,30,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell1142,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,25,34,10,25,3,10,25,3,10,25,3,10
Cell1143,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,32,2,22,23,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell1144,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell1145,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1146,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
Cell1147,39,7,26,39,7,26,39,7,26,39,7,26,39,7,26,39,7,26,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
Cell1148,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14
Cell1149,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell115,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11
Cell1150,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15
Cell1151,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,25,34,10,25,3,10,25,3,10,25,3,10
Cell1152,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36
Cell1153,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell1154,3,25,40,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell1155,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
Cell1156,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
Cell1157,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31,22,33,31
Cell1158,10,9,34,10,9,34,10,9,34,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12
Cell1159,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,25,34,10,25,3,10,25,3,10,25,3,10
Cell116,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15
Cell1160,39,29,26,39,29,26,39,29,26,39,29,26,39,29,26,39,29,26,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
